id,municipio_id,nombre,codigo_postal
1,1,XALAPA ENRÍQUEZ CENTRO,91000
2,1,21 DE MARZO,91010
3,1,DEL PERIODISTA,91010
4,1,ARROYO ZARCO,91010
5,1,18 DE MARZO,91010
6,1,BRISAS DEL RÍO SEDEÑO,91010
7,1,MESA DE GUAYABO,91010
8,1,NAHUIOLLIN,91013
9,1,EL PORVENIR I,91013
10,1,EL PORVENIR II,91013
11,1,SOLIDARIDAD,91013
12,1,INSURGENTES,91013
13,1,AMPLIACIÓN MANANTIALES,91013
14,1,AMPLIACIÓN RENACIMIENTO,91013
15,1,VICTIMAS DEL 6 DE SEPTIEMBRE,91013
16,1,LOMA BONITA,91014
17,1,GUADALUPE VICTORIA,91014
18,1,LUZ DEL BARRIO,91014
19,1,LOMAS DE CHAPULTEPEC,91014
20,1,EL POCITO,91015
21,1,LOMAS DE SAN ROQUE,91015
22,1,10 DE ABRIL,91015
23,1,NIÑOS HÉROES,91015
24,1,FRAMBOYANES,91015
25,1,ISAURO ACOSTA,91015
26,1,RUBEN R JARAMILLO,91016
27,1,9 DE ABRIL,91016
28,1,INDEPENDENCIA,91016
29,1,ALTAMIRA,91016
30,1,COMERCIO,91016
31,1,LUIS DONALDO COLOSIO,91016
32,1,RAFAEL MURILLO VIDAL,91017
33,1,UNIDAD DEL BOSQUE PENSIONES,91017
34,1,MAGISTERIAL,91017
35,1,VIRGINIA CORDERO DE MURILLO VIDAL,91017
36,1,RAFAEL HERNÁNDEZ OCHOA,91017
37,1,AMPLIACIÓN RAFAEL MURILLO VIDAL,91017
38,1,VERACRUZ,91018
39,1,DOLORES HIDALGO,91018
40,1,FERNANDO GUTIÉRREZ BARRIOS,91018
41,1,MANANTIALES,91018
42,1,PLAN DE AYALA,91018
43,1,RENACIMIENTO,91018
44,1,DIAMANTE,91018
45,1,ADOLFO LÓPEZ MATEOS,91020
46,1,OBRERO CAMPESINA,91020
47,1,LOMAS DEL SEMINARIO,91023
48,1,FOVISSSTE,91023
49,1,PRESA DE SAN BRUNO,91023
50,1,EMPLEADOS MUNICIPALES,91023
51,1,LOS ENCINOS,91024
52,1,UCISVER,91024
53,1,UNE PRI,91024
54,1,UNIDAD Y PROGRESO,91024
55,1,LA PEDREGUERA,91024
56,1,24 DE ABRIL,91024
57,1,ARROYO BLANCO,91025
58,1,VILLA REAL,91025
59,1,JOSEFA ORTIZ DE DOMÍNGUEZ,91025
60,1,BARRANCA HONDA,91025
61,1,14 DE FEBRERO,91025
62,1,FRANCISCO FERRER GUARDIA,91026
63,1,LOS PINOS,91026
64,1,CERRO COLORADO,91026
65,1,LAS FLORES,91027
66,1,ACUEDUCTO,91027
67,1,DESARROLLO SOCIAL SAN BRUNO,91027
68,1,MONTEVIDEO,91027
69,1,DANTE DELGADO RANAURO,91027
70,1,VALLE DEL SOL,91027
71,1,OLMECA,91028
72,1,DEL MAESTRO,91030
73,1,JOSÉ CARDEL,91030
74,1,2 DE ABRIL,91033
75,1,MARIA ESTHER,91033
76,1,LOS LAURELES,91037
77,1,LA PIEDAD,91040
78,1,MODELO,91040
79,1,UNIDAD POMONA,91040
80,1,PUMAR,91040
81,1,AGUA SANTA INFONAVIT,91045
82,1,CASTILLO DE LAS ANIMAS,91045
83,1,BADILLO,91045
84,1,INGENIERO RIVADENEYRA,91046
85,1,LOMA DEL PUENTE,91047
86,1,LAS ARBOLEDAS,91048
87,1,INFONAVIT POMONA,91049
88,1,UNIDAD VERACRUZANA,91050
89,1,REPRESA DEL CARMEN,91050
90,1,TAMBORREL,91050
91,1,ESTIBADORES,91053
92,1,JOSÉ DE JESÚS PANES,91053
93,1,CHULAVISTA,91053
94,1,3 DE MAYO,91054
95,1,GUADALUPE RODRÍGUEZ,91055
96,1,SALUD,91055
97,1,BELISARIO DOMÍNGUEZ,91055
98,1,LOS SAUCES,91055
99,1,BENITO JUÁREZ,91056
100,1,EL TUCÁN,91056
101,1,COAPEXPAN,91057
102,1,ELECTRICISTAS,91060
103,1,ENSUEÑO,91060
104,1,MARCO ANTONIO MUÑOZ,91060
105,1,OBREROS TEXTILES,91060
106,1,LA HERRADURA,91063
107,1,LOS ÁNGELES,91064
108,1,TATAHUICAPAN,91064
109,1,LOMAS DEL TEJAR,91065
110,1,ÁLVARO OBREGÓN,91066
111,1,INMECAFE,91067
112,1,SAHOP,91067
113,1,SIPEH ÁNIMAS,91067
114,1,RESIDENCIAL ATENAS,91067
115,1,COLIBRIS,91067
116,1,SAN FRANCISCO ÁNIMAS,91067
117,1,CUAUHTÉMOC,91069
118,1,ADALBERTO TEJEDA,91070
119,1,FRANCISCO I MADERO,91070
120,1,VENUSTIANO CARRANZA,91070
121,1,EL HAYA,91073
122,1,NUEVO COAPEXPAN,91073
123,1,LIBERTAD,91075
124,1,REFORMA,91075
125,1,AMPLIACIÓN LIBERTAD,91075
126,1,FELIPE CARRILLO PUERTO,91080
127,1,BUENAVISTA,91083
128,1,COMUNICACIONES,91083
129,1,BUENAVISTA II,91084
130,1,BUENAVISTA I,91084
131,1,EMILIANO ZAPATA,91090
132,1,ISLETA,91090
133,1,LOMAS DEL ESTADIO,91090
134,1,BUENOS AIRES,91090
135,1,PARAÍSO,91090
136,1,LAS PALMAS,91090
137,1,LA VISTA RESIDENCIAL,91090
138,1,LA MORERA,91090
139,1,LOS LAGOS,91090
140,1,LAS LAJAS DE PACHO,91090
141,1,CAMINOS,91094
142,1,MÁRTIRES DE CHICAGO,91094
143,1,VILLAS DEL CARMEN,91094
144,1,VILLAS DE LORETO,91094
145,1,BOSQUE REAL,91094
146,1,CAMPESTRE,91095
147,1,LOMAS DE LA GLORIA,91095
148,1,LOMAS DEL PARAÍSO,91095
149,1,TULIPANES,91095
150,1,LAS MARGARITAS,91095
151,1,SANTA ROSA,91095
152,1,JARDINES DE SANTA ROSA,91095
153,1,LOMAS LAS MARGARITAS,91095
154,1,JARDINES DE SANTA ROSA SECCIÓN 2,91095
155,1,GOBERNADORES,91095
156,1,VILLA CENTROAMERICANA,91096
157,1,MOCTEZUMA,91096
158,1,RESERVA TERRITORIAL,91096
159,1,SANTA BÁRBARA,91096
160,1,FREDEPO,91096
161,1,BOSQUES DE LAS LOMAS,91096
162,1,BELLAVISTA,91097
163,1,DEL VALLE,91097
164,1,XALAPA 2000,91097
165,1,LA LOMA,91097
166,1,LA PRADERA,91097
167,1,NUEVO XALAPA,91097
168,1,LOMAS VERDES,91098
169,1,LAS FUENTES,91098
170,1,LOS CEDROS,91098
171,1,ZIPPOR,91098
172,1,RANCHO ALEGRE,91098
173,1,REVOLUCIÓN,91100
174,1,LUCAS MARTÍN,91103
175,1,EL NARANJAL DE AGUA SANTA,91103
176,1,MÉXICO,91104
177,1,VALLE DE LOS PINOS,91104
178,1,LOMAS DE SEDEÑO,91104
179,1,DEL MORAL,91105
180,1,JOSÉ VASCONCELOS,91106
181,1,CAMPO DE TIRO,91107
182,1,CULTURAS MEXICANAS,91107
183,1,PORTÓN COLORADO,91107
184,1,OBRERO MUNDIAL,91107
185,1,INTERNACIONAL,91107
186,1,16 DE SEPTIEMBRE,91107
187,1,RAFAEL LUCIO,91110
188,1,RUBEN PABELLO ACOSTA,91113
189,1,SOSTENES MEJIA BLANCO,91113
190,1,LOS PRADOS,91114
191,1,TABASCO,91114
192,1,LA LAGUNILLA,91119
193,1,FERROCARRILERA,91120
194,1,DEL BOSQUE FERROCARRILERO,91123
195,1,UNIÓN FERROCARRILERA,91123
196,1,HÉROES FERROCARRILEROS,91123
197,1,HOGARES FERROCARRILEROS,91129
198,1,PROGRESO MACUILTEPETL,91130
199,1,AGUACATAL,91133
200,1,LADERAS DE MACUILTEPETL,91133
201,1,VOCEADORES,91133
202,1,JUAN DE LA LUZ ENRÍQUEZ,91140
203,1,BURÓCRATAS DEL AYUNTAMIENTO,91140
204,1,FEDERAL,91140
205,1,7 DE NOVIEMBRE,91143
206,1,HIDALGO,91143
207,1,ARBOLEDAS DEL SUMIDERO,91150
208,1,PREDIO DE LA VIRGEN,91150
209,1,AMPLIACIÓN PREDIO DE LA VIRGEN,91150
210,1,EL CAFETAL,91150
211,1,VALLE DE CRISTAL,91150
212,1,RESERVA DEL TRONCONAL,91152
213,1,LOMAS DE SANTA FE,91152
214,1,MAVER,91152
215,1,ARBOLEDAS DE TRONCAL,91152
216,1,AVIACIÓN CIVIL,91152
217,1,2 DE JULIO,91152
218,1,HEBERTO CASTILLO MARTÍNEZ,91152
219,1,LAS TORRES,91152
220,1,RAFAEL HERNÁNDEZ VILLALPANDO,91152
221,1,12 DE DICIEMBRE,91152
222,1,FRATERNIDAD ANTORCHISTA,91152
223,1,NACIONAL,91153
224,1,FLORESTA,91153
225,1,LAS ÁGUILAS,91153
226,1,LAS BRISAS,91153
227,1,ENCANTOS DEL SUMIDERO,91153
228,1,CONSTITUCIÓN DEL SUMIDERO,91153
229,1,VICENTE GUERRERO,91153
230,1,23 DE MARZO,91153
231,1,JARDINES DE LAS FLORES 2001,91153
232,1,SUMIDERO INFONAVIT,91154
233,1,BUGAMBILIAS DE XALAPA,91154
234,1,CONTINENTAL,91154
235,1,EL COYOL,91154
236,1,JARDINES DEL CASTILLO,91154
237,1,SUMIDERO,91154
238,1,LAS MINAS,91154
239,1,EL ARROYO,91154
240,1,MIRADORES DEL SUMIDERO,91154
241,1,AMÉRICA,91154
242,1,CASA BLANCA,91155
243,1,EL TANQUE,91156
244,1,EJIDO DEL TRONCAL,91156
245,1,MIRADORES DE LAS FLORES,91156
246,1,LOMAS DEL SUMIDERO,91156
247,1,MARGARITA MAZA DE JUÁREZ,91157
248,1,UNIÓN,91157
249,1,PREDIO PALO BLANCO,91157
250,1,MORELOS,91157
251,1,LAS JACARANDAS,91157
252,1,CAROLINO ANAYA,91158
253,1,HUIZACHAL,91160
254,1,LEALTAD INSTITUCIONAL,91160
255,1,PROVIPO,91160
256,1,ROTARIA,91160
257,1,EL NACIMIENTO,91160
258,1,HIGUERAS,91163
259,1,UDICV,91163
260,1,CINCUENTENARIO CASA BLANCA,91163
261,1,LOMAS DE CASA BLANCA,91164
262,1,FLORES DE CASA BLANCA,91164
263,1,EL CASTILLO,91165
264,1,EL CALVARIO,91166
265,1,LA PALMA,91166
266,1,LA TRANCA,91166
267,1,LOMAS DE LOS CASTILLO,91166
268,1,EL MIRADOR,91170
269,1,LOMA ALTA INFONAVIT,91170
270,1,MISIÓN SAN CARLOS,91170
271,1,UNIDAD JARDÍN,91170
272,1,FRANCISCO VILLA,91173
273,1,SALVADOR DÍAZ MIRÓN,91173
274,1,ARBOLEDAS DE XALAPA,91173
275,1,FESAPAUV CRISTAL,91174
276,1,PEÑASCAL,91174
277,1,HERON PROAL,91174
278,1,JARDINES DE XALAPA,91179
279,1,ENCINAL,91180
280,1,SEBASTIÁN LERDO DE TEJADA INDECO,91180
281,1,AZTECA,91183
282,1,10 DE MAYO,91183
283,1,LÁZARO CÁRDENAS,91183
284,1,CONSTITUYENTES,91183
285,1,AGUA SANTA II,91183
286,1,VANGUARDIA REVOLUCIONARIA,91183
287,1,LOS CANTAROS,91184
288,1,MIGUEL ALEMÁN VALDEZ,91184
289,1,AGUA CLARA,91184
290,1,JARDINES DE LAS FLORES,91184
291,1,JARDINES DE BAMBÚ,91184
292,1,CIRCUITO QUETZALES,91185
293,1,UNIDAD HABITACIONAL Y DEPORTIVA EL CASTILLO,91185
294,1,REBOMBEO DE LAS ÁNIMAS,91186
295,1,FUENTES DE LAS ÁNIMAS,91190
296,1,INDECO ANIMAS,91190
297,1,RINCÓN DE LAS ANIMAS,91190
298,1,LOMA ALTA,91190
299,1,LINDA VISTA,91193
300,1,BOSQUE DE NIEBLA,91193
301,1,PASEO DE LA REINA,91193
302,1,CONJUNTO RESIDENCIAL MONTECRISTO,91193
303,1,LA CÚSPIDE,91193
304,1,PEÑÓN DE LAS CUMBRES,91193
305,1,AMPLIACIÓN EL OLMO,91193
306,1,EL VERGEL,91193
307,1,TORRE ANIMAS,91193
308,1,RUBÍ ÁNIMAS,91193
309,1,ÁNIMAS MARQUEZA,91193
310,1,OLMOS DE LAS ÁNIMAS,91193
311,1,REAL DEL BOSQUE,91193
312,1,RESIDENCIAL MONTE MAGNO,91193
313,1,EL CAIRO,91193
314,1,INDUSTRIAL ANIMAS,91193
315,1,RESIDENCIAL LAS CUMBRES,91193
316,1,EL OLMO,91194
317,1,VALLE REAL,91194
318,1,PUENTE DE TRIANA,91194
319,1,LAS COLINAS,91194
320,1,CAMPESTRE EL PORVENIR,91194
321,1,CENTRAL DE ABASTOS XALAPA,91194
322,1,BALCONES DE JALAPA,91194
323,1,XALLITIC,91194
324,1,LA GIRALDA,91194
325,1,RESERVA DE LAS ÁNIMAS,91195
326,1,IMPERIAL DE LAS ÁNIMAS,91195
327,1,AGRÍCOLA,91195
328,1,CAÑADA DE LAS ÁNIMAS,91195
329,1,ANÁHUAC,91195
330,1,TULIPANES DE LAS ÁNIMAS,91195
331,1,JARDINES DE LAS ÁNIMAS,91196
332,1,PEDREGAL DE LAS ANIMAS,91196
333,1,DOS VISTAS ÁNIMAS,91197
334,1,ACUEDUCTO ANIMAS,91197
335,1,LOMA ESMERALDA,91197
336,1,LOMA DE ORO,91197
337,1,TORRE UNIÓN,91197
338,1,VISTA HERMOSA,91197
339,1,LINDA VISTA ÁNIMAS,91197
340,1,PASTORESA,91198
341,1,NUEVA HERRADURA,91198
342,1,RESIDENCIAL DEL LAGO,91198
343,1,CAMPO NUEVO,91198
344,1,EL PALENQUE,91200
345,1,LA HACIENDITA,91200
346,1,CHILTOYAC,91203
347,1,PASO DE SAN JUAN,91203
348,1,UNIÓN ANTORCHISTA,91204
349,1,TRONCONAL,91205
350,1,EL POTRERILLO (EL MIRADOR),91205
351,1,RANCHO EL DÓLAR,91205
352,1,IGNACIO ZARAGOZA,91207
353,1,SEIS DE ENERO,91210
354,1,NAVIDAD,91210
355,1,SAN ANTONIO PASO DEL TORO,91213
356,1,REUBICADOS SEIS DE ENERO,91213
357,1,RANCHO TRES POTRILLOS (EL INFIERNILLO),91213
358,1,RANCHO EL EMBRUJO,91214
359,1,VAQUERÍA (PAILAS),91215
360,1,CASTILLO CHICO,91216
361,1,EL PLAN,91216
362,1,LAS CRUCES,91216
363,1,OJO ZARCO,91216
364,1,LA TROJA,91217
365,1,RANCHO LA LAGUNA,91217
366,1,SILVESTRE PÉREZ SANTAMARÍA,91217
367,1,CAÑADAS,91220
368,1,EL TABACHÍN,91220
369,1,XOLOXTLA,91226
370,1,FRANCISCA RUÁN,91227
371,1,LA CAÑADA,91227
372,1,OLIVIA GUEVARA HERRERA,91227
373,2,ÚRSULO GALVÁN (DOS TRANCAS),91230
374,2,XOCOTLA,91230
375,2,TLAMANCA (DOS ARROYOS),91230
376,2,CUAUZACATLA,91230
377,2,OTILPAN,91230
378,2,TLALNELHUAYOCAN,91230
379,2,20 DE NOVIEMBRE,91230
380,2,SAN ANTONIO,91231
381,2,GUADALUPE VICTORIA,91233
382,2,CAROLINO ANAYA (ESPINA BLANCA),91233
383,2,EJIDAL (EJIDO SAN ANDRÉS),91233
384,2,SANTA CECILIA,91233
385,2,ZAMORA,91236
386,2,LA FRONTERA,91236
387,2,ZACATAL,91236
388,2,NARANJILLOS,91237
389,2,POTRERO DEL BORDO (SANTA MARÍA),91237
390,2,CAÑADA LARGA,91237
391,2,SAN ANTONIO HIDALGO,91237
392,2,EL GALLO,91237
393,2,RANCHO VIEJO,91238
394,3,XICO,91240
395,3,EL HAYA,91240
396,3,EMILIANO ZAPATA,91240
397,3,ÚRSULO GALVAN,91241
398,3,COXMATLAN,91243
399,3,TEMBLADERAS,91243
400,3,MICOXTLA,91243
401,3,LA LAGUNA,91244
402,3,CRUZ BLANCA,91245
403,3,TICUAHUTIPAN,91245
404,3,TONALACO,91246
405,3,TECOATL,91247
406,3,RAFAEL HERNÁNDEZ OCHOA,91247
407,3,ÁLVARO OBREGÓN,91247
408,3,LA CAPILLA,91247
409,3,SAN MARCOS DE LEÓN (SAN MARCOS),91247
410,3,BERNARDO ZAYAGO,91247
411,3,MONTE GRANDE,91248
412,3,TLACUILOLAN,91249
413,4,IXHUACAN DE LOS REYES,91250
414,4,CALTZONTEPEC,91252
415,4,TLALCHY,91253
416,4,XIXILACATLA,91253
417,4,EL ARENAL,91254
418,4,AMATITLA,91255
419,4,BARRANCA GRANDE,91255
420,4,BARRANCA NUEVA,91256
421,4,COYOPOLAN,91257
422,5,SAN ANTONIO XOQUITLA,91260
423,5,EL TEPEYAC,91260
424,5,SAN ISIDRO,91260
425,5,PLAN DE LA CRUZ,91260
426,5,APANTEOPAN,91260
427,5,AYAHUALULCO,91260
428,5,XOCOTEPEC,91260
429,5,XOLOLOYAN,91260
430,5,EL TRIUNFO,91260
431,5,LA TOMA,91260
432,5,LOS ALTOS,91260
433,5,TLALCONTENO,91260
434,5,OCOTEPEC,91260
435,5,LOMA ALTA,91262
436,5,CALZONTEPEC,91262
437,5,CRUZ VERDE,91262
438,5,ALTAMIRADA,91264
439,5,EL CIPRÉS,91264
440,5,SAN JOSÉ AGUAZUELAS,91265
441,5,SANTA CATARINA (EL CRUCERO),91266
442,5,EL TIGRE,91267
443,5,CETLALPAN,91268
444,6,CAMPESTRE,91270
445,6,LIBERTAD,91270
446,6,PEROTE CENTRO,91270
447,6,EL CALVARIO,91270
448,6,VICENTE GUERRERO,91270
449,6,EL PEDREGAL,91270
450,6,HEROICO COLEGIO MILITAR,91273
451,6,JARDINES DE SAN CARLOS,91273
452,6,YUNES,91273
453,6,EMPLEADOS MUNICIPALES,91273
454,6,MAGISTERIO,91273
455,6,DONALDO COLOSIO,91273
456,6,ECHEVERRÍA,91273
457,6,HÉROE DE NACOZARI,91273
458,6,LANDA,91273
459,6,NIÑOS HÉROES,91273
460,6,AMADO NERVO,91274
461,6,FRANCISCO VILLA,91274
462,6,TERESA MORALES,91274
463,6,VERACRUZ,91274
464,6,VIVEROS,91274
465,6,JUSTO SIERRA,91275
466,6,SABINAL,91275
467,6,DEL BOSQUE,91275
468,6,AZTECA,91277
469,6,DEL VALLE,91277
470,6,LOS MOLINOS,91278
471,6,LOS MOLINOS (SAN JOSÉ),91278
472,6,SIERRA DE AGUA,91280
473,6,SAN ANTONIO LIMÓN (TOTALCO),91282
474,6,FRANCISCO I. MADERO,91283
475,6,GUADALUPE VICTORIA,91283
476,6,EL ESCOBILLO,91284
477,6,RANCHO NUEVO,91284
478,6,SAN ANTONIO TENEXTEPEC,91285
479,6,LOS PESCADOS,91288
480,6,20 DE NOVIEMBRE,91288
481,6,VIDAL DÍAZ MUÑOZ,91288
482,6,EL CONEJO,91289
483,6,LA GLORIA,91290
484,6,SAN JOSÉ ALCHICHICA,91293
485,6,ZALAYETA (ALCHICHICA Y EL BORDO),91293
486,6,XALTEPEC (SAN ISIDRO XALTEPEC),91293
487,7,BANDERILLA CENTRO,91300
488,7,UNIDAD Y TRABAJO,91302
489,7,TEMAXCALAPA,91302
490,7,OCOTITA,91302
491,7,RAFAEL MURILLO VIDAL,91302
492,7,VILLA MONTAÑA,91302
493,7,RANCHO VIEJO,91303
494,7,LOMAS DE SEDEÑO,91303
495,7,ROBERTO SMITH,91304
496,7,SALVADOR DÍAZ MIRÓN,91304
497,7,LA MARTINICA,91305
498,7,EL CAPULÍN,91306
499,7,EL PEDREGAL,91306
500,7,MAGUELLITOS,91307
501,7,XALTEPEC,91310
502,7,LA HACIENDITA,91312
503,8,EL BARRIAL,91315
504,8,EL ROSARIO,91315
505,8,TRES DE MAYO,91315
506,8,XOTEOPAN,91315
507,8,PILETAS,91315
508,8,RAFAEL LUCIO,91315
509,8,TEAPAN,91316
510,9,ACAJETE,91320
511,9,MAZATEPEC,91320
512,9,PLAN DE SEDEÑO,91322
513,9,PUENTECILLAS,91322
514,9,ACOCOTA,91323
515,9,EL ENCINAL,91323
516,9,DOS VEREDAS,91324
517,9,EL RODEO,91325
518,9,TOXTLACOAYILLA,91325
519,9,CRUZ VERDE,91325
520,9,LA JOYA CHICA,91325
521,9,PARAJILLOS,91325
522,9,RINCÓN DE LA JOYA,91325
523,9,LA JOYA,91325
524,9,BARRANQUILLAS,91326
525,9,PATA MOLE,91326
526,9,MESA DE LA YERBA,91327
527,9,EL SAUCAL,91328
528,9,EL ENCINAL DOS,91328
529,9,EL ZAPOTAL,91328
530,10,LAS VIGAS DE RAMÍREZ,91330
531,10,CERRO DE JUÁREZ,91330
532,10,CATALINA,91330
533,10,SAN PABLO,91333
534,10,CALAVERNAS,91333
535,10,EL JONOTAL,91333
536,10,EL ARENAL,91333
537,10,ENCINO GACHO,91334
538,10,VIRJÁN,91334
539,10,LA ALCANTARILLA,91334
540,10,LOMA DE TABLAS,91334
541,10,SAN ISIDRO,91334
542,10,TEJOCOTAL,91334
543,10,TOXTLACUAYA,91335
544,10,AGUASUELAS,91335
545,10,ÚRSULO GALVAN,91336
546,10,MANZANILLO,91337
547,10,CASA BLANCA,91337
548,10,EL LLANILLO REDONDO,91337
549,10,EL PAISANO,91337
550,10,BARRIO DE SAN MIGUEL,91337
551,10,TEPETATES,91337
552,10,TEJERÍAS,91338
553,11,LIBERTAD,91340
554,11,VILLA ALDAMA,91340
555,11,BUENA VISTA,91341
556,11,CERRO DE LEON,91345
557,11,CRUZ BLANCA,91345
558,11,BENITO JUÁREZ,91346
559,12,DURAZNAL,91350
560,12,MAZCAYA,91350
561,12,TENGONAPA,91350
562,12,ETLANTEPEC,91350
563,12,CEBOLLANA,91350
564,12,MISANTLA EL VIEJO,91350
565,12,TLACOLULAN,91350
566,12,EL FRESNO,91353
567,12,TREINTA DE ABRIL,91353
568,12,SAN JOSÉ,91353
569,12,POTRERO GARCÍA,91353
570,12,TEAPAN,91353
571,12,HUICHILA,91354
572,12,ATALPA CHICO,91354
573,12,CUMBRES DE CEBOLLANA,91354
574,12,OMEAPA,91354
575,12,EL COJOLITE,91354
576,12,TLACOLULAN EL VIEJO,91354
577,12,ATALPA GRANDE,91354
578,12,ARELLANO,91355
579,12,CINCO DE MAYO,91355
580,12,EL BORDO,91356
581,12,BLANCA ESPUMA,91356
582,13,MONTE REAL,91360
583,13,PUENTEZUELOS,91360
584,13,TONAYAN,91360
585,13,ZACATAL,91360
586,13,SAN ANTONIO,91360
587,13,LA ERMITA,91362
588,13,DE SANTIAGO,91362
589,13,CRUZ BLANCA,91363
590,13,PIEDRAS GRANDES,91363
591,13,CRUZ VERDE,91363
592,13,SAN PABLO GUAYÁN,91365
593,13,IXTAPAN,91366
594,13,TEJOCOTAL,91367
595,13,DOS POCITOS,91367
596,13,LOS COMALES,91367
597,13,SANTA CRUZ,91367
598,14,LOMAS DEL PEDREGAL,91370
599,14,5 DE MAYO,91370
600,14,COACOATZINTLA,91370
601,14,LOS PLANES (CERRO GORDO),91373
602,14,PAXTEPEC,91373
603,14,TLACHINOLA,91374
604,14,PUEBLO VIEJO,91375
605,14,CHAPULTEPEC,91376
606,14,RINCÓN DE CHAPULTEPEC,91376
607,14,LAS COLES,91377
608,14,LA VENTANA,91378
609,14,EL AGUACATE,91379
610,15,JILOTEPEC,91380
611,15,PASO DE SAN JUAN,91380
612,15,SAN ISIDRO,91382
613,15,LA CONCEPCIÓN,91382
614,15,VISTA HERMOSA SEGUNDA MANZANA,91383
615,15,VISTA HERMOSA PRIMERA MANZANA,91383
616,15,LAS LOMAS,91384
617,15,SAN MARTÍN,91385
618,15,EL PUEBLITO (GARBANZAL),91389
619,15,PIEDRA DE AGUA,91390
620,15,CERRO DE LA GALLINA,91393
621,15,LINDEROS,91394
622,15,LOS EQUIMITES,91394
623,15,AGUA DORADA,91394
624,15,EL ESQUILÓN,91396
625,15,LA VIRGEN,91396
626,16,ALMOLONGA,91400
627,16,NAOLINCO DE VICTORIA,91400
628,16,SAN MARCOS ATEXQUILAPAN,91400
629,16,SAN MIGUEL AGUAZUELOS,91400
630,16,SAN PABLO COAPAN,91400
631,16,ANTONIO LUNA ANDRADE,91402
632,16,LAS HALDAS,91404
633,16,DE LOS 4 SOLES,91404
634,16,EL COPETE,91404
635,16,PALO BLANCO,91406
636,16,EL CAFETAL,91407
637,16,LA MESA DEL ESPINAL,91409
638,16,NARANJILLO,91409
639,16,TENAMPA,91409
640,16,EL ESPINAL,91409
641,17,MIAHUATLÁN CENTRO,91410
642,17,SANTA INÉS,91410
643,17,PIE DE LA CUESTA,91413
644,17,MATA OBSCURA,91413
645,17,BELLA UNIÓN,91413
646,17,RANCHO ALEGRE (LOS MÉNDOZA),91413
647,17,LOMA ALTA,91413
648,17,JONOTAL,91413
649,17,CUMBRE DE JONOTAL,91413
650,17,YERBABUENA,91414
651,17,CAROLINO ANAYA,91415
652,17,EL MIRADOR,91416
653,17,DOS JACALES,91417
654,17,BARTOLO GARCÍA,91417
655,18,ACATLÁN,91420
656,19,EJIDAL,91430
657,19,RINCÓN GRANDE,91430
658,19,TEPETLAN,91430
659,19,MAFAFAS,91433
660,19,SAN LORENZO,91434
661,19,VICENTE GUERRERO (TEPETATES),91434
662,19,ENRÍQUEZ,91435
663,19,TOTOYAC,91435
664,19,ALTO DE TÍO DIEGO,91436
665,20,JUCHIQUE DE FERRER,91440
666,20,LAGUNA DE FARFÁN,91440
667,20,LA ESPERANZA,91441
668,20,LA AURORA,91443
669,20,LAS PAILAS,91443
670,20,PUENTE COLGANTE,91444
671,20,JARDINES DE JUCHIQUE,91444
672,20,LOMA DE SAN NICOLÁS,91444
673,20,SANTA ROSA NORTE,91444
674,20,DOS ARROYOS,91444
675,20,SANTIAGO XIHUITLÁN,91445
676,20,LOMA ALTA,91446
677,20,LIBRES SUR (PALO BLANCO),91446
678,20,EL PORVENIR,91446
679,20,LA REFORMA,91446
680,20,EL MANGO,91447
681,20,COLOMBIA,91448
682,20,EL CARRIZAL,91448
683,20,SAN ALFONSO,91448
684,20,LOMA HERMOSA,91449
685,20,EL CALABOZO,91449
686,20,EL CHAPARRAL,91449
687,20,EL LIMÓN,91450
688,20,VISTA HERMOSA,91450
689,20,FRANCISCO I. MADERO (LAS MESILLAS),91450
690,20,EL RECREO,91450
691,20,PLAN DE LAS HAYAS,91450
692,20,LAS CRUCES,91450
693,20,LA GLORIA,91450
694,20,EL ARENAL,91450
695,20,MUNDO NUEVO,91451
696,20,LA MESA DE FARFÁN,91451
697,20,PLAN DE LA FLOR,91451
698,21,ALTO LUCERO,91460
699,21,XOMOTLA,91460
700,21,LAS CASILLAS,91463
701,21,LA REFORMA,91465
702,21,CERRILLOS DE DÍAZ,91465
703,21,BLANCA ESPUMA,91466
704,21,PROVIDENCIA,91466
705,21,PASO DEL ANONO,91468
706,21,MESA DE GUADALUPE,91469
707,21,LA DEFENSA (LA TUMBA),91470
708,21,SANTANDER,91470
709,21,SANTA ANA,91470
710,21,EL ABRA,91473
711,21,LOS ATLIXCOS,91473
712,21,MONTE VERDE,91473
713,21,VILLA CANDELARIA,91473
714,21,BRAZO FUERTE,91475
715,21,LA YERBABUENA,91475
716,21,MONTE DE ORO,91476
717,21,LAGUNA VERDE (CAMPAMENTO DE SUPERVISORES),91476
718,21,PALMA SOLA,91477
719,21,RANCHO NUEVO,91477
720,21,EL MADROÑO,91478
721,21,JACALES,91478
722,21,OJO ZARCO,91478
723,21,EL ABAZAL,91478
724,21,EL CAFETAL,91478
725,22,ACTOPAN CENTRO,91480
726,22,BUENAVISTA,91480
727,22,CERRO GORDO,91480
728,22,PASO DE LA MILPA,91480
729,22,SAN JOSÉ PASTORÍAS,91480
730,22,SOYACUAUTLA,91480
731,22,VILLA NUEVA,91480
732,22,LA REFORMA (LOS ZURDOS),91480
733,22,SAN CARLOS,91480
734,22,SANTA CECILIA,91480
735,22,SANTA CECILIA (CHAPOPOTE),91480
